,scaled_input_P1,scaled_input_P5p1,scaled_input_P6p2,scaled_input_P11p4,scaled_input_P14p9,scaled_input_P15p1,scaled_input_P15p3,scaled_input_P16p2,scaled_input_P18p2,scaled_input_P27p4,scaled_input_H2p2,scaled_input_H8p2,scaled_input_H10p1,scaled_input_H13p1,scaled_input_H18pA,scaled_input_H40p4,scaled_input_target,origin_input_P1,origin_input_P5p1,origin_input_P6p2,origin_input_P11p4,origin_input_P14p9,origin_input_P15p1,origin_input_P15p3,origin_input_P16p2,origin_input_P18p2,origin_input_P27p4,origin_input_H2p2,origin_input_H8p2,origin_input_H10p1,origin_input_H13p1,origin_input_H18pA,origin_input_H40p4,origin_input_target,scaled_cf_P1,scaled_cf_P5p1,scaled_cf_P6p2,scaled_cf_P11p4,scaled_cf_P14p9,scaled_cf_P15p1,scaled_cf_P15p3,scaled_cf_P16p2,scaled_cf_P18p2,scaled_cf_P27p4,scaled_cf_H2p2,scaled_cf_H8p2,scaled_cf_H10p1,scaled_cf_H13p1,scaled_cf_H18pA,scaled_cf_H40p4,scaled_cf_target,origin_cf_P1,origin_cf_P5p1,origin_cf_P6p2,origin_cf_P11p4,origin_cf_P14p9,origin_cf_P15p1,origin_cf_P15p3,origin_cf_P16p2,origin_cf_P18p2,origin_cf_P27p4,origin_cf_H2p2,origin_cf_H8p2,origin_cf_H10p1,origin_cf_H13p1,origin_cf_H18pA,origin_cf_H40p4,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.00048357405060525275,0.377304370618131,0.002821,0.3640585469946094,0.4500170331958061,0.6968553230250671,0.09310873002262322,0.4844711877240801,0.03448903448903449,0.12226037657578762,0.07080789848906349,0.001326,0.9660694883234695,0.397404,0.065831,0.588235,1.0,3545.0,0.461777,0.002821,0.312553,0.225891,0.733427,0.079267,0.617374,0.0026530000000000004,0.047745,0.067985,0.001326,0.96618,0.397404,0.065831,0.588235,1.0,0.00048357405060525275,0.377304370618131,0.002821,0.3640585469946094,0.4500170331958061,0.6968553230250671,0.09310873002262322,0.4844711877240801,1.1,0.12226037657578762,0.07080789848906349,0.001326,0.9660694883234695,0.397404,0.065831,0.588235,N,3545.0,0.461777,0.002821,0.312553,0.225891,0.733427,0.079267,0.617374,0.08461530000000002,0.047745,0.067985,0.001326,0.96618,0.397404,0.065831,0.588235,N,0.02255988121032715,Y,1.0,Y
0,0.00048357405060525275,0.377304370618131,0.002821,0.3640585469946094,0.4500170331958061,0.6968553230250671,0.09310873002262322,0.4844711877240801,0.03448903448903449,0.12226037657578762,0.07080789848906349,0.001326,0.9660694883234695,0.397404,0.065831,0.588235,1.0,3545.0,0.461777,0.002821,0.312553,0.225891,0.733427,0.079267,0.617374,0.0026530000000000004,0.047745,0.067985,0.001326,0.96618,0.397404,0.065831,0.588235,1.0,0.00048357405060525275,0.377304370618131,0.002821,0.3640585469946094,0.4500170331958061,0.6968553230250671,0.09310873002262322,0.4844711877240801,0.03448903448903449,0.12226037657578762,0.7,0.7,0.9660694883234695,0.397404,0.065831,0.588235,N,3545.0,0.461777,0.002821,0.312553,0.225891,0.733427,0.079267,0.617374,0.0026530000000000004,0.047745,0.6720931,0.7,0.96618,0.397404,0.065831,0.588235,N,0.023705005645751953,Y,1.0,Y
0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.031096031096031092,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.057325,0.981132,1.0,1036.0,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.002392,0.086124,0.145194,0.004785,0.980861,0.224949,0.057325,0.981132,1.0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.9,0.7969304914147692,0.0,0.5455126037286395,0.031096031096031092,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.057325,0.981132,N,1036.0,0.480695,0.005792,0.083977,0.45176489999999997,0.8214290000000001,0.0,0.662679,0.002392,0.086124,0.145194,0.004785,0.980861,0.224949,0.057325,0.981132,N,0.02211308479309082,Y,1.0,Y
0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.031096031096031092,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.057325,0.981132,1.0,1036.0,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.002392,0.086124,0.145194,0.004785,0.980861,0.224949,0.057325,0.981132,1.0,0.03424040007,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.031096031096031092,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.4,0.981132,N,250731.38393657922,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.002392,0.086124,0.145194,0.004785,0.980861,0.224949,0.4,0.981132,N,0.02156686782836914,Y,1.0,Y
0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.031096031096031092,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.057325,0.981132,1.0,1036.0,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.002392,0.086124,0.145194,0.004785,0.980861,0.224949,0.057325,0.981132,1.0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.5,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.057325,0.981132,N,1036.0,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.0384615,0.086124,0.145194,0.004785,0.980861,0.224949,0.057325,0.981132,N,0.021871089935302734,Y,1.0,Y
0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.031096031096031092,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.057325,0.981132,1.0,1036.0,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.002392,0.086124,0.145194,0.004785,0.980861,0.224949,0.057325,0.981132,1.0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.3,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.057325,0.981132,N,1036.0,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.0230769,0.086124,0.145194,0.004785,0.980861,0.224949,0.057325,0.981132,N,0.023421287536621094,Y,1.0,Y
0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.031096031096031092,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.057325,0.981132,1.0,1036.0,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.002392,0.086124,0.145194,0.004785,0.980861,0.224949,0.057325,0.981132,1.0,0.00014093431805270288,0.40849033742761104,0.005792,0.09781555320526858,0.16292899249144854,0.7969304914147692,0.0,0.5455126037286395,0.031096031096031092,0.22053728499765698,0.15122279934134122,0.004785,0.9807984605861289,0.224949,0.6,0.981132,N,1036.0,0.480695,0.005792,0.083977,0.081784,0.8214290000000001,0.0,0.662679,0.002392,0.086124,0.145194,0.004785,0.980861,0.224949,0.6,0.981132,N,0.024147987365722656,Y,1.0,Y
0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.022091,0.9756205962820906,0.352528,0.036395,0.466667,1.0,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.022091,0.9757,0.352528,0.036395,0.466667,1.0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.7,0.9756205962820906,0.352528,0.4,0.466667,N,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.7,0.9757,0.352528,0.4,0.466667,N,0.022412776947021484,Y,1.0,Y
0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.022091,0.9756205962820906,0.352528,0.036395,0.466667,1.0,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.022091,0.9757,0.352528,0.036395,0.466667,1.0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.022091,0.9756205962820906,0.352528,0.9,0.466667,N,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.022091,0.9757,0.352528,0.9,0.466667,N,0.022245168685913086,Y,1.0,Y
0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.022091,0.9756205962820906,0.352528,0.036395,0.466667,1.0,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.022091,0.9757,0.352528,0.036395,0.466667,1.0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.9,0.9756205962820906,0.352528,0.6,0.466667,N,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.9,0.9757,0.352528,0.6,0.466667,N,0.023726940155029297,Y,1.0,Y
0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.022091,0.9756205962820906,0.352528,0.036395,0.466667,1.0,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.022091,0.9757,0.352528,0.036395,0.466667,1.0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.022091,0.9756205962820906,0.352528,0.8,0.466667,N,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.022091,0.9757,0.352528,0.8,0.466667,N,0.0231170654296875,Y,1.0,Y
0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.038298038298038295,0.3940986226022294,0.04827247891698337,0.022091,0.9756205962820906,0.352528,0.036395,0.466667,1.0,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0029460000000000003,0.153903,0.046348,0.022091,0.9757,0.352528,0.036395,0.466667,1.0,0.0004715563955775029,0.430062362042732,0.027481,0.16341418527612508,0.12522287588079553,0.5499915279197689,0.11280713418172336,0.387841029586325,0.7,0.1,0.04827247891698337,0.022091,0.9756205962820906,0.352528,0.036395,0.466667,N,3457.0,0.4937810000000001,0.027481,0.140295,0.062857,0.6042810000000001,0.096037,0.545655,0.0538461,0.0390519,0.046348,0.022091,0.9757,0.352528,0.036395,0.466667,N,0.022643089294433594,Y,1.0,Y
